occupants,lighting_interior,lighting_exterior,lighting_garage,lighting_exterior_holiday,cooking_range,refrigerator,extra_refrigerator,freezer,dishwasher,clothes_washer,clothes_dryer,ceiling_fan,plug_loads_other,plug_loads_tv,plug_loads_vehicle,plug_loads_well_pump,fuel_loads_grill,fuel_loads_lighting,fuel_loads_fireplace,pool_pump,pool_heater,hot_water_dishwasher,hot_water_clothes_washer,hot_water_fixtures
0.5,0.214,0.58,0.58,0,0,1,1,1,0,0,0,0.419,0.559,0.474,1,0.584,0.583,0.584,0.584,0.0779,0.0779,0,0,0
0.5,0.214,0.58,0.58,0,0,1,1,1,0,0,0,0.419,0.559,0.474,1,0.584,0.583,0.584,0.584,0.0779,0.0779,0,0,0
0.5,0.214,0.58,0.58,0,0,1,1,1,0,0,0,0.419,0.559,0.474,1,0.584,0.583,0.584,0.584,0.0779,0.0779,0,0,0
0.5,0.214,0.58,0.58,0,0,1,1,1,0,0,0,0.419,0.559,0.474,1,0.584,0.583,0.584,0.584,0.0779,0.0779,0,0,0.0843
0.5,0.257,0.616,0.616,0,0,0.96,0.96,0.96,0,0,0,0.437,0.541,0.664,1,0.672,0.355,0.672,0.672,0.0479,0.0479,0,0,0
0.5,0.257,0.616,0.616,0,0,0.96,0.96,0.96,0,0,0,0.437,0.541,0.664,1,0.672,0.355,0.672,0.672,0.0479,0.0479,0,0,0
0.5,0.257,0.616,0.616,0,0,0.96,0.96,0.96,0,0,0,0.437,0.541,0.664,1,0.672,0.355,0.672,0.672,0.0479,0.0479,0,0,0
0.5,0.257,0.616,0.616,0,0,0.96,0.96,0.96,0,0,0,0.437,0.541,0.664,1,0.672,0.355,0.672,0.672,0.0479,0.0479,0,0,0.169
1,0.593,0.653,0.653,0,0,0.94,0.94,0.94,0,0,0,0.653,0.579,0.82,1,0.716,0.223,0.716,0.716,0.024,0.024,0,0,0
1,0.593,0.653,0.653,0,0,0.94,0.94,0.94,0,0,0,0.653,0.579,0.82,1,0.716,0.223,0.716,0.716,0.024,0.024,0,0,0
1,0.593,0.653,0.653,0,0,0.94,0.94,0.94,0,0,0,0.653,0.579,0.82,1,0.716,0.223,0.716,0.716,0.024,0.024,0,0,0.0843
1,0.593,0.653,0.653,0,0,0.94,0.94,0.94,0,0,0,0.653,0.579,0.82,1,0.716,0.223,0.716,0.716,0.024,0.024,0,0,0
1,0.722,0.635,0.635,0,0,0.92,0.92,0.92,0,0,0,0.635,0.555,0.777,1,0.761,0.0964,0.761,0.761,0.018,0.018,0,0,0
1,0.722,0.635,0.635,0,0.6,0.92,0.92,0.92,0,0,0,0.635,0.555,0.777,1,0.761,0.0964,0.761,0.761,0.018,0.018,0,0,0
1,0.722,0.635,0.635,0,1,0.92,0.92,0.92,0,0,0,0.635,0.555,0.777,1,0.761,0.0964,0.761,0.761,0.018,0.018,0,0,0
1,0.722,0.635,0.635,0,1,0.92,0.92,0.92,0,0,0,0.635,0.555,0.777,1,0.761,0.0964,0.761,0.761,0.018,0.018,0,0,0
1,0.553,0.543,0.543,0,1,0.88,0.88,0.88,0,0,0,0.543,0.493,0.47,1,0.663,0.066,0.663,0.663,0.018,0.018,0,0,0
1,0.553,0.543,0.543,0,1,0.88,0.88,0.88,0,0,0,0.543,0.493,0.47,1,0.663,0.066,0.663,0.663,0.018,0.018,0,0,0
1,0.553,0.543,0.543,0,0.0667,0.88,0.88,0.88,0,0,0,0.543,0.493,0.47,1,0.663,0.066,0.663,0.663,0.018,0.018,0,0,0
1,0.553,0.543,0.543,0,0,0.88,0.88,0.88,0,0,0,0.543,0.493,0.47,1,0.663,0.066,0.663,0.663,0.018,0.018,0,0,0
0.5,0.149,0.46,0.46,0,0,0.82,0.82,0.82,0,0,0,0.359,0.454,0.203,1,0.575,0.0355,0.575,0.575,0.018,0.018,0,0,0
0.5,0.149,0.46,0.46,0,0,0.82,0.82,0.82,0,0,0,0.359,0.454,0.203,1,0.575,0.0355,0.575,0.575,0.018,0.018,0,0,0.169
0.5,0.149,0.46,0.46,0,0,0.82,0.82,0.82,0,0,0,0.359,0.454,0.203,1,0.575,0.0355,0.575,0.575,0.018,0.018,0,0,0
0.5,0.149,0.46,0.46,0,0,0.82,0.82,0.82,0,0,0,0.359,0.454,0.203,1,0.575,0.0355,0.575,0.575,0.018,0.018,0,0,0
1,0.0864,0.368,0.368,0,0,0.8,0.8,0.8,0,0,0,0.313,0.448,0.0835,1,0.389,0.0203,0.389,0.389,0.018,0.018,0,0,0
1,0.0864,0.368,0.368,0,0,0.8,0.8,0.8,0,0,0,0.313,0.448,0.0835,1,0.389,0.0203,0.389,0.389,0.018,0.018,0,0,0
1,0.0864,0.368,0.368,0,0,0.8,0.8,0.8,0,0,0,0.313,0.448,0.0835,1,0.389,0.0203,0.389,0.389,0.018,0.018,0,0,0.0843
1,0.0864,0.368,0.368,0,0,0.8,0.8,0.8,0,0,0,0.313,0.448,0.0835,1,0.389,0.0203,0.389,0.389,0.018,0.018,0,0,0
1,0.0493,0.34,0.34,0,0,0.78,0.78,0.78,0,0,0,0.258,0.465,0.0406,1,0.203,0.00507,0.203,0.203,0.018,0.018,0,0,0
1,0.0493,0.34,0.34,0,0,0.78,0.78,0.78,0,0,0,0.258,0.465,0.0406,1,0.203,0.00507,0.203,0.203,0.018,0.018,0,0,0
1,0.0493,0.34,0.34,0,0,0.78,0.78,0.78,0,0,0,0.258,0.465,0.0406,1,0.203,0.00507,0.203,0.203,0.018,0.018,0,0,0
1,0.0493,0.34,0.34,0,0,0.78,0.78,0.78,0,0,0,0.258,0.465,0.0406,1,0.203,0.00507,0.203,0.203,0.018,0.018,0,0,0
1,0.0493,0.34,0.34,0,0,0.76,0.76,0.76,0,0,0,0.258,0.465,0.0203,1,0.168,0.00507,0.168,0.168,0.018,0.018,0,0,0
1,0.0493,0.34,0.34,0,0,0.76,0.76,0.76,0,0,0,0.258,0.465,0.0203,1,0.168,0.00507,0.168,0.168,0.018,0.018,0,0,0
1,0.0493,0.34,0.34,0,0,0.76,0.76,0.76,0,0,0,0.258,0.465,0.0203,1,0.168,0.00507,0.168,0.168,0.018,0.018,0,0,0
1,0.0493,0.34,0.34,0,0,0.76,0.76,0.76,0,0,0,0.258,0.465,0.0203,1,0.168,0.00507,0.168,0.168,0.018,0.018,0,0,0
1,0.0493,0.331,0.331,0,0,0.74,0.74,0.74,0,0,0,0.258,0.465,0.0158,1,0.133,0.0101,0.133,0.133,0.024,0.024,0,0,0
1,0.0493,0.331,0.331,0,0,0.74,0.74,0.74,0,0,0,0.258,0.465,0.0158,1,0.133,0.0101,0.133,0.133,0.024,0.024,0,0,0
1,0.0493,0.331,0.331,0,0,0.74,0.74,0.74,0,0,0,0.258,0.465,0.0158,1,0.133,0.0101,0.133,0.133,0.024,0.024,0,0,0
1,0.0493,0.331,0.331,0,0,0.74,0.74,0.74,0,0,0,0.258,0.465,0.0158,1,0.133,0.0101,0.133,0.133,0.024,0.024,0,0,0
1,0.0493,0.304,0.304,0,0,0.72,0.72,0.72,0,0,0,0.258,0.465,0.0248,1,0.141,0.0355,0.141,0.141,0.0479,0.0479,0,0,0
1,0.0493,0.304,0.304,0,0,0.72,0.72,0.72,0,0,0,0.258,0.465,0.0248,1,0.141,0.0355,0.141,0.141,0.0479,0.0479,0,0,0
1,0.0493,0.304,0.304,0,0,0.72,0.72,0.72,0,0,0,0.258,0.465,0.0248,1,0.141,0.0355,0.141,0.141,0.0479,0.0479,0,0,0
1,0.0493,0.304,0.304,0,0,0.72,0.72,0.72,0,0,0,0.258,0.465,0.0248,1,0.141,0.0355,0.141,0.141,0.0479,0.0479,0,0,0
1,0.0493,0.331,0.331,0,0,0.72,0.72,0.72,0,0,0,0.258,0.465,0.0406,1,0.159,0.0609,0.159,0.159,0.0898,0.0898,0,0,0
1,0.0493,0.331,0.331,0,0,0.72,0.72,0.72,0,0,0,0.258,0.465,0.0406,1,0.159,0.0609,0.159,0.159,0.0898,0.0898,0,0,0
1,0.0493,0.331,0.331,0,0,0.72,0.72,0.72,0,0,0,0.258,0.465,0.0406,1,0.159,0.0609,0.159,0.159,0.0898,0.0898,0,0,0
1,0.0493,0.331,0.331,0,0,0.72,0.72,0.72,0,0,0,0.258,0.465,0.0406,1,0.159,0.0609,0.159,0.159,0.0898,0.0898,0,0,0
1,0.0493,0.396,0.396,0,0,0.76,0.76,0.76,0,0,0,0.258,0.465,0.0655,1,0.23,0.147,0.23,0.23,0.156,0.156,0,0,0
1,0.0493,0.396,0.396,0,0,0.76,0.76,0.76,0,0,0,0.258,0.465,0.0655,1,0.23,0.147,0.23,0.23,0.156,0.156,0,0,0
1,0.177,0.396,0.396,0,0,0.76,0.76,0.76,0,0,0,0.327,0.461,0.0655,1,0.23,0.147,0.23,0.23,0.156,0.156,0,0,0.19
1,0.177,0.396,0.396,0,0.6,0.76,0.76,0.76,0,0,0,0.327,0.461,0.0655,1,0.23,0.147,0.23,0.23,0.156,0.156,0,0,0
1,0.385,0.432,0.432,0,0.333,0.8,0.8,0.8,0,0,0,0.432,0.518,0.0903,1,0.292,0.233,0.292,0.292,0.263,0.263,0,0,0
0.5,0.217,0.432,0.432,0,0.6,0.8,0.8,0.8,0,0,0,0.345,0.491,0.0903,1,0.292,0.233,0.292,0.292,0.263,0.263,0,0,0
0.5,0.217,0.432,0.432,0,0.333,0.8,0.8,0.8,0,0,0,0.345,0.491,0.0903,1,0.292,0.233,0.292,0.292,0.263,0.263,0,0,0
0.5,0.217,0.432,0.432,0,0,0.8,0.8,0.8,0,0,0,0.345,0.491,0.0903,1,0.292,0.233,0.292,0.292,0.263,0.263,0,0,0
0.5,0.214,0.313,0.313,0,0,0.82,0.82,0.82,0,0,0,0.285,0.498,0.111,1,0.292,0.223,0.292,0.292,0.503,0.503,0,0,0
0.5,0.214,0.313,0.313,0,0,0.82,0.82,0.82,0,0,0,0.285,0.498,0.111,1,0.292,0.223,0.292,0.292,0.503,0.503,0,0,0
0.5,0.214,0.313,0.313,0,0,0.82,0.82,0.82,0,0,0,0.285,0.498,0.111,1,0.292,0.223,0.292,0.292,0.503,0.503,0,0,0
0.5,0.214,0.313,0.313,0,0,0.82,0.82,0.82,0,0,0,0.285,0.498,0.111,1,0.292,0.223,0.292,0.292,0.503,0.503,0,0,0
0.5,0.205,0.212,0.212,0,0,0.82,0.82,0.82,0,0,0,0.235,0.498,0.131,1,0.283,0.208,0.283,0.283,0.725,0.725,0,0,0
0.5,0.205,0.212,0.212,0,0,0.82,0.82,0.82,0,0,0,0.235,0.498,0.131,1,0.283,0.208,0.283,0.283,0.725,0.725,0,0,0
0.5,0.205,0.212,0.212,0,0,0.82,0.82,0.82,0,0,0,0.235,0.498,0.131,1,0.283,0.208,0.283,0.283,0.725,0.725,0,0,0
0.5,0.205,0.212,0.212,0,0,0.82,0.82,0.82,0,0,0,0.235,0.498,0.131,1,0.283,0.208,0.283,0.283,0.725,0.725,0,0,0
0.5,0.2,0.221,0.221,0,0,0.8,0.8,0.8,0,0,0,0.239,0.498,0.147,1,0.292,0.223,0.292,0.292,0.761,0.761,0,0,0
0.5,0.2,0.221,0.221,0,0,0.8,0.8,0.8,0,0,0,0.239,0.498,0.147,1,0.292,0.223,0.292,0.292,0.761,0.761,0,0,0
0.5,0.2,0.221,0.221,0,0,0.8,0.8,0.8,0,0,0,0.239,0.498,0.147,1,0.292,0.223,0.292,0.292,0.761,0.761,0,0,0.0843
0.5,0.2,0.221,0.221,0,0,0.8,0.8,0.8,0,0,0,0.239,0.498,0.147,1,0.292,0.223,0.292,0.292,0.761,0.761,0,0,0
0.5,0.192,0.23,0.23,0,0,0.8,0.8,0.8,0,0,0,0.244,0.504,0.163,1,0.292,0.233,0.292,0.292,0.725,0.725,0,0,0
0.5,0.192,0.23,0.23,0,0,0.8,0.8,0.8,0,0,0,0.244,0.504,0.163,1,0.292,0.233,0.292,0.292,0.725,0.725,0,0,0
0.5,0.192,0.23,0.23,0,0,0.8,0.8,0.8,0,0,0,0.244,0.504,0.163,1,0.292,0.233,0.292,0.292,0.725,0.725,0,0,0
0.5,0.192,0.23,0.23,0,0,0.8,0.8,0.8,0,0,0,0.244,0.504,0.163,1,0.292,0.233,0.292,0.292,0.725,0.725,0,0,0
0.5,0.186,0.221,0.221,0,0,0.84,0.84,0.84,0,0,0,0.239,0.51,0.172,1,0.283,0.213,0.283,0.283,0.719,0.719,0,0,0
0.5,0.186,0.221,0.221,0,0,0.84,0.84,0.84,0,0,0,0.239,0.51,0.172,1,0.283,0.213,0.283,0.283,0.719,0.719,0,0,0
0.5,0.186,0.221,0.221,0,0,0.84,0.84,0.84,0,0,0,0.239,0.51,0.172,1,0.283,0.213,0.283,0.283,0.719,0.719,0,0,0
0.5,0.186,0.221,0.221,0,0,0.84,0.84,0.84,0,0,0,0.239,0.51,0.172,1,0.283,0.213,0.283,0.283,0.719,0.719,0,0,0
0.5,0.184,0.258,0.258,0,0,0.84,0.84,0.84,0,0,0,0.258,0.51,0.194,1,0.283,0.193,0.283,0.283,0.539,0.539,0,0,0
0.5,0.184,0.258,0.258,0,0,0.84,0.84,0.84,0,0,0,0.258,0.51,0.194,1,0.283,0.193,0.283,0.283,0.539,0.539,0,0,0
1,0.319,0.258,0.258,0,0,0.84,0.84,0.84,0,0,0,0.258,0.555,0.194,1,0.283,0.193,0.283,0.283,0.539,0.539,0,0,0
1,0.319,0.258,0.258,0,0,0.84,0.84,0.84,0,0,0,0.258,0.555,0.194,1,0.283,0.193,0.283,0.283,0.539,0.539,0,0,0
1,0.319,0.285,0.285,0,0,0.84,0.84,0.84,0,0,0,0.285,0.542,0.205,1,0.283,0.249,0.283,0.283,0.449,0.449,0,0,0
1,0.319,0.285,0.285,0,0.6,0.84,0.84,0.84,0,0,0,0.285,0.542,0.205,1,0.283,0.249,0.283,0.283,0.449,0.449,0,0,0
1,0.319,0.285,0.285,0,1,0.84,0.84,0.84,0,0,0,0.285,0.542,0.205,1,0.283,0.249,0.283,0.283,0.449,0.449,0,0,0
1,0.319,0.285,0.285,0,1,0.84,0.84,0.84,0,0,0,0.285,0.542,0.205,1,0.283,0.249,0.283,0.283,0.449,0.449,0,0,0
1,0.32,0.294,0.294,0,1,0.82,0.82,0.82,0,0,0,0.294,0.567,0.23,1,0.292,0.299,0.292,0.292,0.365,0.365,0,0,0.169
1,0.32,0.294,0.294,0,1,0.82,0.82,0.82,0,0,0,0.294,0.567,0.23,1,0.292,0.299,0.292,0.292,0.365,0.365,0,0,0
1,0.32,0.294,0.294,0,0.0667,0.82,0.82,0.82,0,0,0,0.294,0.567,0.23,1,0.292,0.299,0.292,0.292,0.365,0.365,0,0,0
1,0.32,0.294,0.294,0,0,0.82,0.82,0.82,0,0,0,0.294,0.567,0.23,1,0.292,0.299,0.292,0.292,0.365,0.365,0,0,0.169
1,0.324,0.359,0.359,0,0,0.88,0.88,0.88,0,0,0,0.359,0.592,0.287,1,0.398,0.558,0.398,0.398,0.222,0.222,0,0,0
1,0.324,0.359,0.359,0,0,0.88,0.88,0.88,0,0,0,0.359,0.592,0.287,1,0.398,0.558,0.398,0.398,0.222,0.222,0,0,0
1,0.324,0.359,0.359,0,0,0.88,0.88,0.88,0,0,0,0.359,0.592,0.287,1,0.398,0.558,0.398,0.398,0.222,0.222,0,0,0
1,0.324,0.359,0.359,0,0,0.88,0.88,0.88,0,0,0,0.359,0.592,0.287,1,0.398,0.558,0.398,0.398,0.222,0.222,0,0,0
1,0.338,0.488,0.488,0,0,0.96,0.96,0.96,0,0,0,0.488,0.641,0.352,1,0.504,0.817,0.504,0.504,0.138,0.138,0,0,0
1,0.338,0.488,0.488,0,0,0.96,0.96,0.96,0,0,0,0.488,0.641,0.352,1,0.504,0.817,0.504,0.504,0.138,0.138,0,0,0
1,0.338,0.488,0.488,0,0,0.96,0.96,0.96,0,0,0,0.488,0.641,0.352,1,0.504,0.817,0.504,0.504,0.138,0.138,0,0,0.0843
1,0.338,0.488,0.488,0,0,0.96,0.96,0.96,0,0,0,0.488,0.641,0.352,1,0.504,0.817,0.504,0.504,0.138,0.138,0,0,0.253
1,0.378,0.58,0.58,0,0,1,1,1,0,0,0,0.58,0.653,0.474,1,0.584,0.583,0.584,0.584,0.0779,0.0779,0,0,0.253
1,0.378,0.58,0.58,0,0,1,1,1,0,0,0,0.58,0.653,0.474,1,0.584,0.583,0.584,0.584,0.0779,0.0779,0,0,0
1,0.378,0.58,0.58,0,0,1,1,1,0,0,0,0.58,0.653,0.474,1,0.584,0.583,0.584,0.584,0.0779,0.0779,0,0,0
1,0.378,0.58,0.58,0,0,1,1,1,0,0,0,0.58,0.653,0.474,1,0.584,0.583,0.584,0.584,0.0779,0.0779,0,0,0.0843
0.5,0.257,0.616,0.616,0,0,0.96,0.96,0.96,0,0,0,0.437,0.541,0.664,1,0.672,0.355,0.672,0.672,0.0479,0.0479,0,0,0.169
0.5,0.257,0.616,0.616,0,0,0.96,0.96,0.96,0,0,0,0.437,0.541,0.664,1,0.672,0.355,0.672,0.672,0.0479,0.0479,0,0,0
0.5,0.257,0.616,0.616,0,0,0.96,0.96,0.96,0,0,0,0.437,0.541,0.664,1,0.672,0.355,0.672,0.672,0.0479,0.0479,0,0,0
0.5,0.257,0.616,0.616,0,0,0.96,0.96,0.96,0,0,0,0.437,0.541,0.664,1,0.672,0.355,0.672,0.672,0.0479,0.0479,0,0,0.0843
1,0.593,0.653,0.653,0,0,0.94,0.94,0.94,0,0,0,0.653,0.579,0.82,1,0.716,0.223,0.716,0.716,0.024,0.024,0,0,0.392
1,0.593,0.653,0.653,0,0,0.94,0.94,0.94,0,0,0,0.653,0.579,0.82,1,0.716,0.223,0.716,0.716,0.024,0.024,0,0,0
1,0.593,0.653,0.653,0,0,0.94,0.94,0.94,0,0,0,0.653,0.579,0.82,1,0.716,0.223,0.716,0.716,0.024,0.024,0,0,0.0843
1,0.593,0.653,0.653,0,0,0.94,0.94,0.94,0,0,0,0.653,0.579,0.82,1,0.716,0.223,0.716,0.716,0.024,0.024,0,0,0.25
1,0.386,0.635,0.635,0,0,0.92,0.92,0.92,0,0,0,0.446,0.51,0.777,1,0.761,0.0964,0.761,0.761,0.018,0.018,0,0,0.251
1,0.386,0.635,0.635,0,0,0.92,0.92,0.92,0,0,0,0.446,0.51,0.777,1,0.761,0.0964,0.761,0.761,0.018,0.018,0,0,0
1,0.386,0.635,0.635,0,0,0.92,0.92,0.92,0,0,0,0.446,0.51,0.777,1,0.761,0.0964,0.761,0.761,0.018,0.018,0,0,0
1,0.386,0.635,0.635,0,0,0.92,0.92,0.92,0,0,0,0.446,0.51,0.777,1,0.761,0.0964,0.761,0.761,0.018,0.018,0,0,0
1,0.301,0.543,0.543,0,0,0.88,0.88,0.88,0,0,0,0.4,0.479,0.47,1,0.663,0.066,0.663,0.663,0.018,0.018,0,0,0
1,0.301,0.543,0.543,0,0,0.88,0.88,0.88,0,0,0,0.4,0.479,0.47,1,0.663,0.066,0.663,0.663,0.018,0.018,0,0,0.0843
1,0.301,0.543,0.543,0,0,0.88,0.88,0.88,0,0,0,0.4,0.479,0.47,1,0.663,0.066,0.663,0.663,0.018,0.018,0,0,0
1,0.301,0.543,0.543,0,0,0.88,0.88,0.88,0,0,0,0.4,0.479,0.47,1,0.663,0.066,0.663,0.663,0.018,0.018,0,0,0
1,0.0493,0.46,0.46,0,0,0.82,0.82,0.82,0,0,0,0.258,0.465,0.203,1,0.575,0.0355,0.575,0.575,0.018,0.018,0,0,0
1,0.0493,0.46,0.46,0,0,0.82,0.82,0.82,0,0,0,0.258,0.465,0.203,1,0.575,0.0355,0.575,0.575,0.018,0.018,0,0,0
1,0.0493,0.46,0.46,0,0,0.82,0.82,0.82,0,0,0,0.258,0.465,0.203,1,0.575,0.0355,0.575,0.575,0.018,0.018,0,0,0
1,0.0493,0.46,0.46,0,0,0.82,0.82,0.82,0,0,0,0.258,0.465,0.203,1,0.575,0.0355,0.575,0.575,0.018,0.018,0,0,0
1,0.0493,0.368,0.368,0,0,0.8,0.8,0.8,0,0,0,0.258,0.465,0.0835,1,0.389,0.0203,0.389,0.389,0.018,0.018,0,0,0
1,0.0493,0.368,0.368,0,0,0.8,0.8,0.8,0,0,0,0.258,0.465,0.0835,1,0.389,0.0203,0.389,0.389,0.018,0.018,0,0,0
1,0.0493,0.368,0.368,0,0,0.8,0.8,0.8,0,0,0,0.258,0.465,0.0835,1,0.389,0.0203,0.389,0.389,0.018,0.018,0,0,0
1,0.0493,0.368,0.368,0,0,0.8,0.8,0.8,0,0,0,0.258,0.465,0.0835,1,0.389,0.0203,0.389,0.389,0.018,0.018,0,0,0.253
1,0.0493,0.34,0.34,0,0,0.78,0.78,0.78,0,0,0,0.258,0.465,0.0406,1,0.203,0.00507,0.203,0.203,0.018,0.018,0,0,0.169
1,0.0493,0.34,0.34,0,0,0.78,0.78,0.78,0,0,0,0.258,0.465,0.0406,1,0.203,0.00507,0.203,0.203,0.018,0.018,0,0,0
1,0.0493,0.34,0.34,0,0,0.78,0.78,0.78,0,0,0,0.258,0.465,0.0406,1,0.203,0.00507,0.203,0.203,0.018,0.018,0,0,0
1,0.0493,0.34,0.34,0,0,0.78,0.78,0.78,0,0,0,0.258,0.465,0.0406,1,0.203,0.00507,0.203,0.203,0.018,0.018,0,0,0
1,0.0493,0.34,0.34,0,0,0.76,0.76,0.76,0,0,0,0.258,0.465,0.0203,1,0.168,0.00507,0.168,0.168,0.018,0.018,0,0,0
1,0.0493,0.34,0.34,0,0,0.76,0.76,0.76,0,0,0,0.258,0.465,0.0203,1,0.168,0.00507,0.168,0.168,0.018,0.018,0,0,0
1,0.0493,0.34,0.34,0,0,0.76,0.76,0.76,0,0,0,0.258,0.465,0.0203,1,0.168,0.00507,0.168,0.168,0.018,0.018,0,0,0
1,0.0493,0.34,0.34,0,0,0.76,0.76,0.76,0,0,0,0.258,0.465,0.0203,1,0.168,0.00507,0.168,0.168,0.018,0.018,0,0,0
1,0.0493,0.331,0.331,0,0,0.74,0.74,0.74,0,0,0,0.258,0.465,0.0158,1,0.133,0.0101,0.133,0.133,0.024,0.024,0,0,0
1,0.0493,0.331,0.331,0,0,0.74,0.74,0.74,0,0,0,0.258,0.465,0.0158,1,0.133,0.0101,0.133,0.133,0.024,0.024,0,0,0
1,0.0493,0.331,0.331,0,0,0.74,0.74,0.74,0,0,0,0.258,0.465,0.0158,1,0.133,0.0101,0.133,0.133,0.024,0.024,0,0,0
1,0.0493,0.331,0.331,0,0,0.74,0.74,0.74,0,0,0,0.258,0.465,0.0158,1,0.133,0.0101,0.133,0.133,0.024,0.024,0,0,0
1,0.0493,0.304,0.304,0,0,0.72,0.72,0.72,0,0,0,0.258,0.465,0.0248,1,0.141,0.0355,0.141,0.141,0.0479,0.0479,0,0,0
1,0.0493,0.304,0.304,0,0,0.72,0.72,0.72,0,0,0,0.258,0.465,0.0248,1,0.141,0.0355,0.141,0.141,0.0479,0.0479,0,0,0
1,0.0493,0.304,0.304,0,0,0.72,0.72,0.72,0,0,0,0.258,0.465,0.0248,1,0.141,0.0355,0.141,0.141,0.0479,0.0479,0,0,0
1,0.0493,0.304,0.304,0,0,0.72,0.72,0.72,0,0,0,0.258,0.465,0.0248,1,0.141,0.0355,0.141,0.141,0.0479,0.0479,0,0,0
1,0.0493,0.331,0.331,0,0,0.72,0.72,0.72,0,0,0,0.258,0.465,0.0406,1,0.159,0.0609,0.159,0.159,0.0898,0.0898,0,0,0
1,0.0493,0.331,0.331,0,0,0.72,0.72,0.72,0,0,0,0.258,0.465,0.0406,1,0.159,0.0609,0.159,0.159,0.0898,0.0898,0,0,0
1,0.0493,0.331,0.331,0,0,0.72,0.72,0.72,0,0,0,0.258,0.465,0.0406,1,0.159,0.0609,0.159,0.159,0.0898,0.0898,0,0,0
1,0.0493,0.331,0.331,0,0,0.72,0.72,0.72,0,0,0,0.258,0.465,0.0406,1,0.159,0.0609,0.159,0.159,0.0898,0.0898,0,0,0
1,0.0493,0.396,0.396,0,0,0.76,0.76,0.76,0,0,0,0.258,0.465,0.0655,1,0.23,0.147,0.23,0.23,0.156,0.156,0,0,0
1,0.0493,0.396,0.396,0,0,0.76,0.76,0.76,0,0,0,0.258,0.465,0.0655,1,0.23,0.147,0.23,0.23,0.156,0.156,0,0,0
1,0.0493,0.396,0.396,0,0,0.76,0.76,0.76,0,0,0,0.258,0.465,0.0655,1,0.23,0.147,0.23,0.23,0.156,0.156,0,0,0
1,0.0493,0.396,0.396,0,0,0.76,0.76,0.76,0,0,0,0.258,0.465,0.0655,1,0.23,0.147,0.23,0.23,0.156,0.156,0,0,0
1,0.0493,0.432,0.432,0,0,0.8,0.8,0.8,0,0,0,0.258,0.465,0.0903,1,0.292,0.233,0.292,0.292,0.263,0.263,0,0,0
1,0.0493,0.432,0.432,0,0,0.8,0.8,0.8,0,0,0,0.258,0.465,0.0903,1,0.292,0.233,0.292,0.292,0.263,0.263,0,0,0
1,0.0493,0.432,0.432,0,0,0.8,0.8,0.8,0,0,0,0.258,0.465,0.0903,1,0.292,0.233,0.292,0.292,0.263,0.263,0,0,0
1,0.0493,0.432,0.432,0,0,0.8,0.8,0.8,0,0,0,0.258,0.465,0.0903,1,0.292,0.233,0.292,0.292,0.263,0.263,0,0,0
1,0.0493,0.313,0.313,0,0,0.82,0.82,0.82,0,0,0,0.258,0.465,0.111,1,0.292,0.223,0.292,0.292,0.503,0.503,0,0,0
1,0.214,0.313,0.313,0,0,0.82,0.82,0.82,0,0,0,0.285,0.498,0.111,1,0.292,0.223,0.292,0.292,0.503,0.503,0,0,0
1,0.214,0.313,0.313,0,0,0.82,0.82,0.82,0,0,0,0.285,0.498,0.111,1,0.292,0.223,0.292,0.292,0.503,0.503,0,0,0
1,0.214,0.313,0.313,0,0,0.82,0.82,0.82,0,0,0,0.285,0.498,0.111,1,0.292,0.223,0.292,0.292,0.503,0.503,0,0,0.213
1,0.205,0.212,0.212,0,0,0.82,0.82,0.82,0,0,0,0.235,0.498,0.131,1,0.283,0.208,0.283,0.283,0.725,0.725,0,0,0
1,0.205,0.212,0.212,0,0,0.82,0.82,0.82,0,0,0,0.235,0.498,0.131,1,0.283,0.208,0.283,0.283,0.725,0.725,0,0,0
1,0.205,0.212,0.212,0,0,0.82,0.82,0.82,0,0,0,0.235,0.498,0.131,1,0.283,0.208,0.283,0.283,0.725,0.725,0,0,0.133
1,0.205,0.212,0.212,0,0,0.82,0.82,0.82,0,0,0,0.235,0.498,0.131,1,0.283,0.208,0.283,0.283,0.725,0.725,0,0,0
1,0.2,0.221,0.221,0,0,0.8,0.8,0.8,0,0,0,0.239,0.498,0.147,1,0.292,0.223,0.292,0.292,0.761,0.761,0,0,0
1,0.2,0.221,0.221,0,0,0.8,0.8,0.8,0,0,0,0.239,0.498,0.147,1,0.292,0.223,0.292,0.292,0.761,0.761,0,0,0.128
1,0.2,0.221,0.221,0,0,0.8,0.8,0.8,0,0,0,0.239,0.498,0.147,1,0.292,0.223,0.292,0.292,0.761,0.761,0,0,0
1,0.2,0.221,0.221,0,0,0.8,0.8,0.8,0,0,0,0.239,0.498,0.147,1,0.292,0.223,0.292,0.292,0.761,0.761,0,0,0
1,0.334,0.23,0.23,0,0,0.8,0.8,0.8,0,0,0,0.23,0.542,0.163,1,0.292,0.233,0.292,0.292,0.725,0.725,0,0,0.256
1,0.334,0.23,0.23,0,0,0.8,0.8,0.8,0,0.2,0,0.23,0.542,0.163,1,0.292,0.233,0.292,0.292,0.725,0.725,0,0.177,0.057
1,0.334,0.23,0.23,0,0,0.8,0.8,0.8,0,0.8,1,0.23,0.542,0.163,1,0.292,0.233,0.292,0.292,0.725,0.725,0,0.566,0
